ダウンロードした時刻：2021/03/10 11:46:05

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2000/11/9,-4.5,8,1,-0.6,8,2000/11/9 13:36,8,1,-9.3,8,2000/11/10 0:00,8,1,,,0,1,,,0,,0,0,1,17.0,0,8,1,25.9,8,1,39,0,8,,,,1,,,0,1,4.7,8,1,11.1,8,2000/11/9 00:10,8,東北東,8,1,13.3,8,2000/11/9 00:01,8,東北東,8,1,,0,1,62,8,1,2.7,8,1,49,8,2000/11/9 14:19,8,1,989.4,8,1,992.0,8,1,987.3,0,8,2000/11/10 0:00,0,8,1,9.8,8,1,薄曇一時晴,8,1,薄曇,8,1
2000/11/10,-8.7,8,1,-5.5,8,2000/11/10 16:55,8,1,-12.2,8,2000/11/10 04:41,8,1,,,0,1,,,0,,0,0,1,11.8,0,8,1,26.2,8,1,39,0,8,,,,1,,,0,1,3.1,8,1,9.2,8,2000/11/10 23:50,8,北東,8,1,12.4,8,2000/11/10 23:49,8,北東,8,1,,0,1,73,8,1,2.3,8,1,62,8,2000/11/10 16:42,8,1,981.5,8,1,984.2,8,1,983.0,0,8,2000/11/10 14:32,0,8,1,10.0,8,1,薄曇,8,1,曇,8,1
2000/11/11,-6.3,8,1,-5.0,8,2000/11/11 16:18,8,1,-8.4,8,2000/11/11 02:08,8,1,,,0,1,,,0,,0,0,1,6.9,0,8,1,23.2,8,1,39,0,8,,,,1,,,0,1,7.9,8,1,10.7,8,2000/11/11 04:40,8,東北東,8,1,14.9,8,2000/11/11 04:29,8,東北東,8,1,,0,1,74,8,1,2.8,8,1,63,8,2000/11/11 23:42,8,1,984.0,8,1,986.6,8,1,984.8,0,8,2000/11/11 00:15,0,8,1,10.0,8,1,曇,8,1,曇時々雪,8,1
2000/11/12,-5.7,8,1,-4.1,8,2000/11/12 12:54,8,1,-7.1,8,2000/11/12 03:14,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,20.0,8,1,39,0,8,,,,1,,,0,1,9.0,8,1,12.3,8,2000/11/12 01:30,8,東北東,8,1,16.1,8,2000/11/12 06:18,8,北東,8,1,,0,1,71,8,1,2.9,8,1,61,8,2000/11/12 10:01,8,1,990.4,8,1,993.0,8,1,989.9,0,8,2000/11/12 00:04,0,8,1,10.0,8,1,曇一時雪,8,1,曇一時雪,8,1
2000/11/13,-4.7,8,1,-2.1,8,2000/11/13 13:39,8,1,-7.2,8,2000/11/13 04:34,8,1,,,0,1,,,0,,0,0,1,5.6,0,8,1,22.2,8,1,39,0,8,,,,1,,,0,1,7.1,8,1,18.3,8,2000/11/13 23:30,8,東北東,8,1,22.3,8,2000/11/13 23:26,8,東北東,8,1,,0,1,73,8,1,3.2,8,1,56,8,2000/11/13 14:02,8,1,987.0,8,1,989.6,8,1,983.7,0,8,2000/11/14 0:00,0,8,1,10.0,8,1,曇時々雪,8,1,ふぶき時々雪,8,1
2000/11/14,-5.1,8,1,-4.2,8,2000/11/14 05:41,8,1,-6.2,8,2000/11/14 20:33,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,17.0,8,1,45,0,8,,,,1,,,0,1,14.2,8,1,21.3,8,2000/11/14 01:20,8,東北東,8,1,26.9,8,2000/11/14 02:13,8,北東,8,1,,0,1,91,8,1,3.8,8,1,86,8,2000/11/15 0:00,8,1,986.4,8,1,989.0,8,1,982.7,0,8,2000/11/14 02:25,0,8,1,9.8,8,1,ふぶき一時雪,8,1,曇時々雪,8,1
2000/11/15,-5.0,8,1,-3.5,8,2000/11/15 15:00,8,1,-6.4,8,2000/11/15 04:50,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,20.0,8,1,47,0,8,,,,1,,,0,1,,1,1,8.5,8,2000/11/15 04:10,8,東,8,1,10.6,8,2000/11/15 03:40,8,東,8,1,,0,1,80,8,1,3.4,8,1,62,8,2000/11/15 10:03,8,1,987.5,8,1,990.1,8,1,987.2,0,8,2000/11/15 18:56,0,8,1,10.0,8,1,雪時々曇,8,1,雪,8,1
2000/11/16,-8.2,8,1,-6.1,8,2000/11/16 00:25,8,1,-13.9,8,2000/11/16 23:33,8,1,,,0,1,,,0,,0,0,1,9.1,0,8,1,26.0,8,1,50,0,8,,,,1,,,0,1,1.6,8,1,3.3,8,2000/11/16 22:20,8,東南東,8,1,4.3,8,2000/11/16 22:18,8,東南東,8,1,,0,1,81,8,1,2.7,8,1,71,8,2000/11/16 23:29,8,1,992.8,8,1,995.4,8,1,988.2,0,8,2000/11/16 00:01,0,8,1,7.0,8,1,雪時々晴一時曇,8,1,晴,8,1
2000/11/17,-8.1,8,1,-4.3,8,2000/11/17 13:14,8,1,-14.8,8,2000/11/17 01:28,8,1,,,0,1,,,0,,0,0,1,15.8,0,8,1,28.4,8,1,50,0,8,,,,1,,,0,1,3.2,8,1,10.6,8,2000/11/17 23:40,8,北東,8,1,14.9,8,2000/11/17 23:42,8,北東,8,1,,0,1,72,8,1,2.4,8,1,64,8,2000/11/17 10:15,8,1,1008.7,8,1,1011.4,8,1,1004.5,0,8,2000/11/17 00:01,0,8,1,5.3,8,1,晴一時曇,8,1,薄曇,8,1
2000/11/18,-5.5,8,1,-1.7,8,2000/11/18 15:11,8,1,-9.5,8,2000/11/18 01:01,8,1,,,0,1,,,0,,0,0,1,15.2,0,8,1,27.7,8,1,46,0,4,,,,1,,,0,1,5.3,8,1,12.5,8,2000/11/18 05:00,8,東北東,8,1,15.6,8,2000/11/18 06:22,8,北東,8,1,,0,1,63,8,1,2.6,8,1,47,8,2000/11/18 23:47,8,1,993.4,8,1,996.0,8,1,991.6,0,8,2000/11/18 21:10,0,8,1,9.8,8,1,薄曇,8,1,薄曇,8,1
2000/11/19,-4.7,8,1,0.7,8,2000/11/19 12:36,8,1,-10.4,8,2000/11/19 03:54,8,1,,,0,1,,,0,,0,0,1,15.5,0,8,1,29.8,8,1,45,0,4,,,,1,,,0,1,5.1,8,1,12.4,8,2000/11/20 0:00,8,東北東,8,1,16.6,8,2000/11/19 23:54,8,東,8,1,,0,1,52,8,1,2.3,8,1,39,8,2000/11/19 14:38,8,1,989.8,8,1,992.5,8,1,991.7,0,8,2000/11/19 11:34,0,8,1,6.0,8,1,晴一時薄曇,8,1,曇,8,1
2000/11/20,-5.3,8,1,-2.5,8,2000/11/20 12:01,8,1,-9.1,8,2000/11/20 23:56,8,1,,,0,1,,,0,,0,0,1,17.1,0,8,1,30.2,8,1,43,0,8,,,,1,,,0,1,4.7,8,1,13.5,8,2000/11/20 03:30,8,東,8,1,17.9,8,2000/11/20 02:13,8,東北東,8,1,,0,1,57,8,1,2.4,8,1,41,8,2000/11/20 11:53,8,1,990.6,8,1,993.2,8,1,992.4,0,8,2000/11/20 13:12,0,8,1,3.5,8,1,晴,8,1,晴一時薄曇,8,1
2000/11/21,-5.9,8,1,-3.1,8,2000/11/21 16:13,8,1,-10.0,8,2000/11/21 02:34,8,1,,,0,1,,,0,,0,0,1,21.7,0,8,1,31.4,8,1,43,0,8,,,,1,,,0,1,2.7,8,1,7.4,8,2000/11/22 0:00,8,北東,8,1,11.0,8,2000/11/21 23:52,8,東北東,8,1,,0,1,57,8,1,2.3,8,1,47,8,2000/11/21 08:31,8,1,990.3,8,1,992.9,8,1,986.8,0,8,2000/11/22 0:00,0,8,1,0.8,8,1,晴,8,1,晴,8,1
2000/11/22,-3.7,8,1,0.0,8,2000/11/22 16:32,8,1,-8.0,8,2000/11/22 02:12,8,1,,,0,1,,,0,,0,0,1,20.8,0,8,1,31.9,8,1,43,0,8,,,,1,,,0,1,6.3,8,1,15.0,8,2000/11/22 23:00,8,東北東,8,1,19.6,8,2000/11/22 22:59,8,東北東,8,1,,0,1,56,8,1,2.6,8,1,43,8,2000/11/22 15:43,8,1,979.7,8,1,982.2,8,1,980.2,0,8,2000/11/22 15:16,0,8,1,2.3,8,1,快晴,8,1,曇時々晴,8,1
2000/11/23,-3.5,8,1,-1.5,8,2000/11/23 13:21,8,1,-5.4,8,2000/11/23 05:30,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,21.4,8,1,43,0,8,,,,1,,,0,1,9.9,8,1,16.2,8,2000/11/23 00:40,8,東北東,8,1,22.0,8,2000/11/23 00:54,8,東北東,8,1,,0,1,72,8,1,3.4,8,1,60,8,2000/11/23 11:39,8,1,984.0,8,1,986.6,8,1,983.6,0,8,2000/11/23 00:06,0,8,1,10.0,8,1,曇時々雪,8,1,雪後曇,8,1
2000/11/24,-2.9,8,1,-0.4,8,2000/11/24 17:53,8,1,-6.5,8,2000/11/24 23:00,8,1,,,0,1,,,0,,0,0,1,4.2,0,8,1,19.9,8,1,42,0,8,,,,1,,,0,1,6.2,8,1,16.1,8,2000/11/24 06:20,8,東北東,8,1,19.9,8,2000/11/24 06:18,8,北東,8,1,,0,1,65,8,1,3.2,8,1,50,8,2000/11/24 21:03,8,1,985.3,8,1,987.9,8,1,986.8,0,8,2000/11/24 23:41,0,8,1,10.0,8,1,曇,8,1,曇後時々晴,8,1
2000/11/25,-2.3,8,1,1.6,8,2000/11/25 13:35,8,1,-6.2,8,2000/11/25 02:59,8,1,,,0,1,,,0,,0,0,1,22.2,0,8,1,32.4,8,1,43,0,8,,,,1,,,0,1,6.1,8,1,12.1,8,2000/11/25 06:40,8,東,8,1,14.4,8,2000/11/25 06:37,8,東,8,1,,0,1,58,8,1,3.0,8,1,44,8,2000/11/25 18:48,8,1,982.1,8,1,984.6,8,1,983.6,0,8,2000/11/25 17:54,0,8,1,2.8,8,1,晴,8,1,晴後薄曇,8,1
2000/11/26,-0.9,8,1,3.1,8,2000/11/26 12:56,8,1,-4.7,8,2000/11/26 01:03,8,1,,,0,1,,,0,,0,0,1,14.9,0,8,1,29.2,8,1,41,0,8,,,,1,,,0,1,6.8,8,1,13.4,8,2000/11/26 05:30,8,東北東,8,1,16.5,8,2000/11/26 05:11,8,東北東,8,1,,0,1,61,8,1,3.5,8,1,49,8,2000/11/26 14:22,8,1,983.0,8,1,985.6,8,1,983.7,0,8,2000/11/26 05:40,0,8,1,10.0,8,1,曇一時晴,8,1,曇,8,1
2000/11/27,-2.3,8,1,0.8,8,2000/11/27 16:23,8,1,-4.8,8,2000/11/27 06:22,8,1,,,0,1,,,0,,0,0,1,14.2,0,8,1,30.9,8,1,41,0,8,,,,1,,,0,1,8.4,8,1,16.7,8,2000/11/27 06:40,8,東,8,1,22.7,8,2000/11/27 06:46,8,東,8,1,,0,1,64,8,1,3.3,8,1,50,8,2000/11/27 13:04,8,1,988.0,8,1,990.6,8,1,989.8,0,8,2000/11/27 15:23,0,8,1,9.3,8,1,曇時々晴一時雪,8,1,曇時々雪,8,1
2000/11/28,-1.6,8,1,0.8,8,2000/11/28 19:36,8,1,-5.2,8,2000/11/28 23:57,8,1,,,0,1,,,0,,0,0,1,16.5,0,8,1,31.4,8,1,40,0,8,,,,1,,,0,1,5.5,8,1,12.9,8,2000/11/28 04:10,8,東北東,8,1,16.4,8,2000/11/28 04:10,8,東北東,8,1,,0,1,66,8,1,3.6,8,1,50,8,2000/11/28 19:54,8,1,990.9,8,1,993.5,8,1,992.0,0,8,2000/11/28 00:03,0,8,1,5.3,8,1,晴時々曇,8,1,晴一時曇,8,1
2000/11/29,-1.3,8,1,1.7,8,2000/11/29 18:51,8,1,-6.0,8,2000/11/29 02:39,8,1,,,0,1,,,0,,0,0,1,8.3,0,8,1,26.8,8,1,39,0,8,,,,1,,,0,1,2.8,8,1,6.7,8,2000/11/29 05:30,8,北東,8,1,9.9,8,2000/11/29 05:23,8,東北東,8,1,,0,1,58,8,1,3.2,8,1,47,8,2000/11/29 19:17,8,1,990.8,8,1,993.4,8,1,992.3,0,8,2000/11/29 00:21,0,8,1,6.5,8,1,曇後晴,8,1,晴後曇,8,1
2000/11/30,-0.1,8,1,3.6,8,2000/11/30 15:59,8,1,-3.7,8,2000/11/30 01:10,8,1,,,0,1,,,0,,0,0,1,10.6,0,8,1,27.3,8,1,39,0,8,,,,1,,,0,1,6.2,8,1,12.4,8,2000/11/30 23:10,8,北東,8,1,15.3,8,2000/11/30 07:52,8,東,8,1,,0,1,61,8,1,3.7,8,1,48,8,2000/11/30 16:39,8,1,990.2,8,1,992.8,8,1,991.7,0,8,2000/11/30 18:30,0,8,1,8.3,8,1,曇後晴,8,1,晴後曇,8,1
2000/12/1,-0.2,8,1,2.0,8,2000/12/1 15:44,8,1,-3.0,8,2000/12/1 23:32,8,1,,,0,1,,,0,,0,0,1,10.5,0,8,1,28.1,8,1,38,0,8,,,,1,,,0,1,4.4,8,1,8.4,8,2000/12/1 00:10,8,北東,8,1,10.9,8,2000/12/1 00:52,8,北東,8,1,,0,1,69,8,1,4.2,8,1,57,8,2000/12/1 06:44,8,1,991.0,8,1,993.6,8,1,991.9,0,8,2000/12/2 0:00,0,8,1,8.0,8,1,曇後時々晴,8,1,晴一時曇,8,1
2000/12/2,-1.1,8,1,1.4,8,2000/12/2 15:02,8,1,-3.8,8,2000/12/2 03:59,8,1,,,0,1,,,0,,0,0,1,7.2,0,8,1,27.3,8,1,38,0,4,,,,1,,,0,1,4.9,8,1,10.3,8,2000/12/2 05:10,8,東北東,8,1,13.2,8,2000/12/2 09:11,8,東北東,8,1,,0,1,69,8,1,3.9,8,1,55,8,2000/12/2 08:11,8,1,986.4,8,1,989.0,8,1,987.8,0,8,2000/12/2 20:04,0,8,1,7.0,8,1,晴時々曇,8,1,曇一時雪,8,1
2000/12/3,-1.5,8,1,0.5,8,2000/12/3 14:57,8,1,-3.9,8,2000/12/3 01:24,8,1,,,0,1,,,0,,0,0,1,8.9,0,8,1,29.0,8,1,37,0,8,,,,1,,,0,1,2.3,8,1,4.7,8,2000/12/3 06:50,8,北東,8,1,6.4,8,2000/12/3 06:46,8,北東,8,1,,0,1,77,8,1,4.2,8,1,65,8,2000/12/3 09:50,8,1,987.6,8,1,990.2,8,1,988.6,0,8,2000/12/3 00:17,0,8,1,7.5,8,1,曇一時雪,8,1,曇時々晴,8,1
2000/12/4,-1.2,8,1,1.8,8,2000/12/4 15:24,8,1,-3.5,8,2000/12/4 04:39,8,1,,,0,1,,,0,,0,0,1,13.2,0,8,1,30.9,8,1,36,0,8,,,,1,,,0,1,1.9,8,1,4.0,8,2000/12/4 23:40,8,南南東,8,1,4.8,8,2000/12/4 23:28,8,南,8,1,,0,1,72,8,1,4.1,8,1,57,8,2000/12/4 13:13,8,1,989.7,8,1,992.3,8,1,991.6,0,8,2000/12/4 06:36,0,8,1,7.5,8,1,曇後晴,8,1,晴,8,1
2000/12/5,-1.5,8,1,2.4,8,2000/12/5 15:00,8,1,-5.3,8,2000/12/6 0:00,8,1,,,0,1,,,0,,0,0,1,22.4,0,8,1,36.2,8,1,35,0,8,,,,1,,,0,1,1.6,8,1,2.6,8,2000/12/5 07:30,8,北東,8,1,3.6,8,2000/12/5 18:47,8,西北西,8,1,,0,1,63,8,1,3.4,8,1,42,8,2000/12/5 13:23,8,1,992.0,8,1,994.6,8,1,993.5,0,8,2000/12/5 00:42,0,8,1,2.8,8,1,晴,8,1,快晴,8,1
2000/12/6,-3.4,8,1,0.4,8,2000/12/6 14:35,8,1,-6.3,8,2000/12/7 0:00,8,1,,,0,1,,,0,,0,0,1,23.6,0,8,1,34.5,8,1,34,0,8,,,,1,,,0,1,2.0,8,1,3.6,8,2000/12/6 15:30,8,西,8,1,4.6,8,2000/12/6 15:29,8,西,8,1,,0,1,77,8,1,3.7,8,1,64,8,2000/12/6 14:14,8,1,993.6,8,1,996.2,8,1,994.7,0,8,2000/12/7 0:00,0,8,1,0.3,8,1,快晴,8,1,晴一時霧,8,1
2000/12/7,-4.6,8,1,-0.6,8,2000/12/7 16:25,8,1,-10.1,8,2000/12/7 04:53,8,1,,,0,1,,,0,,0,0,1,23.2,0,8,1,35.2,8,1,34,0,8,,,,1,,,0,1,2.1,8,1,3.5,8,2000/12/7 01:10,8,西,8,1,5.0,8,2000/12/7 20:28,8,南西,8,1,,0,1,79,8,1,3.5,8,1,66,8,2000/12/7 15:33,8,1,988.7,8,1,991.3,8,1,988.5,0,8,2000/12/7 21:59,0,8,1,0.0,8,1,快晴,8,1,晴後時々曇一時霧,8,1
2000/12/8,-4.7,8,1,-1.8,8,2000/12/8 19:36,8,1,-7.9,8,2000/12/8 05:44,8,1,,,0,1,,,0,,0,0,1,18.3,0,8,1,34.5,8,1,34,0,8,,,,1,,,0,1,2.7,8,1,5.7,8,2000/12/8 03:20,8,北北東,8,1,7.3,8,2000/12/8 03:15,8,北北東,8,1,,0,1,83,8,1,3.6,8,1,70,8,2000/12/8 19:51,8,1,989.2,8,1,991.8,8,1,988.8,0,8,2000/12/8 00:21,0,8,1,8.3,8,1,曇時々晴,8,1,晴時々曇,8,1
2000/12/9,-1.9,8,1,2.4,8,2000/12/9 15:29,8,1,-6.2,8,2000/12/9 02:35,8,1,,,0,1,,,0,,0,0,1,11.6,0,8,1,27.8,8,1,34,0,8,,,,1,,,0,1,2.9,8,1,5.3,8,2000/12/9 09:40,8,南,8,1,6.7,8,2000/12/9 20:02,8,南南西,8,1,,0,1,70,8,1,3.7,8,1,48,8,2000/12/9 15:27,8,1,993.2,8,1,995.8,8,1,994.4,0,8,2000/12/10 0:00,0,8,1,5.8,8,1,曇時々晴,8,1,快晴,8,1
2000/12/10,-2.5,8,1,1.1,8,2000/12/10 16:09,8,1,-5.9,8,2000/12/10 03:57,8,1,,,0,1,,,0,,0,0,1,23.9,0,8,1,35.1,8,1,32,0,8,,,,1,,,0,1,2.4,8,1,4.3,8,2000/12/10 13:40,8,南西,8,1,6.7,8,2000/12/10 13:41,8,南西,8,1,,0,1,67,8,1,3.5,8,1,53,8,2000/12/10 09:59,8,1,992.3,8,1,994.9,8,1,994.3,0,8,2000/12/10 06:40,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2000/12/11,-2.0,8,1,1.9,8,2000/12/11 15:34,8,1,-6.1,8,2000/12/11 03:26,8,1,,,0,1,,,0,,0,0,1,23.9,0,8,1,35.1,8,1,30,0,8,,,,1,,,0,1,2.1,8,1,3.3,8,2000/12/11 20:40,8,南,8,1,4.9,8,2000/12/11 09:45,8,北北東,8,1,,0,1,65,8,1,3.4,8,1,51,8,2000/12/11 13:01,8,1,998.1,8,1,1000.7,8,1,996.5,0,8,2000/12/11 00:13,0,8,1,0.0,8,1,快晴,8,1,晴,8,1
2000/12/12,-2.4,8,1,1.5,8,2000/12/12 13:13,8,1,-5.3,8,2000/12/12 06:40,8,1,,,0,1,,,0,,0,0,1,17.9,0,8,1,33.7,8,1,30,0,8,,,,1,,,0,1,2.2,8,1,3.9,8,2000/12/12 22:30,8,南西,8,1,7.0,8,2000/12/12 13:06,8,南西,8,1,,0,1,76,8,1,3.9,8,1,62,8,2000/12/12 14:36,8,1,999.5,8,1,1002.1,8,1,998.4,0,8,2000/12/13 0:00,0,8,1,5.8,8,1,晴後時々曇,8,1,曇時々晴,8,1
2000/12/13,-2.9,8,1,-0.2,8,2000/12/13 15:37,8,1,-6.4,8,2000/12/13 04:54,8,1,,,0,1,,,0,,0,0,1,20.5,0,8,1,33.7,8,1,29,0,8,,,,1,,,0,1,2.7,8,1,6.0,8,2000/12/13 20:10,8,南,8,1,7.7,8,2000/12/13 20:38,8,南,8,1,,0,1,73,8,1,3.6,8,1,52,8,2000/12/13 13:35,8,1,995.7,8,1,998.3,8,1,997.5,0,8,2000/12/13 05:59,0,8,1,6.3,8,1,晴一時霧,8,1,薄曇一時晴,8,1
2000/12/14,-2.7,8,1,1.2,8,2000/12/14 14:15,8,1,-6.7,8,2000/12/14 01:44,8,1,,,0,1,,,0,,0,0,1,15.8,0,8,1,32.3,8,1,26,0,4,,,,1,,,0,1,3.1,8,1,6.8,8,2000/12/14 06:10,8,北東,8,1,9.5,8,2000/12/14 05:25,8,北北東,8,1,,0,1,64,8,1,3.3,8,1,51,8,2000/12/14 14:17,8,1,998.7,8,1,1001.3,8,1,999.4,0,8,2000/12/14 00:05,0,8,1,9.8,8,1,曇一時雪,8,1,曇時々雪,8,1
2000/12/15,-1.5,8,1,0.8,8,2000/12/15 14:17,8,1,-3.4,8,2000/12/15 03:52,8,1,,,0,1,,,0,,0,0,1,9.6,0,8,1,30.7,8,1,24,0,8,,,,1,,,0,1,3.9,8,1,7.5,8,2000/12/15 07:30,8,東北東,8,1,9.7,8,2000/12/15 06:47,8,東北東,8,1,,0,1,68,8,1,3.7,8,1,60,8,2000/12/15 20:22,8,1,997.4,8,1,1000.0,8,1,999.3,0,8,2000/12/15 20:54,0,8,1,9.3,8,1,晴時々曇,8,1,曇時々晴,8,1
2000/12/16,-0.9,8,1,1.6,8,2000/12/16 13:50,8,1,-3.2,8,2000/12/16 02:54,8,1,,,0,1,,,0,,0,0,1,9.2,0,8,1,30.8,8,1,25,0,8,,,,1,,,0,1,3.2,8,1,6.2,8,2000/12/16 00:30,8,北東,8,1,8.7,8,2000/12/16 00:30,8,東北東,8,1,,0,1,67,8,1,3.9,8,1,52,8,2000/12/16 10:18,8,1,996.1,8,1,998.7,8,1,997.8,0,8,2000/12/17 0:00,0,8,1,9.3,8,1,曇時々晴,8,1,曇一時晴,8,1
2000/12/17,-1.4,8,1,0.8,8,2000/12/17 12:28,8,1,-3.7,8,2000/12/17 23:57,8,1,,,0,1,,,0,,0,0,1,1.5,0,8,1,21.3,8,1,25,0,8,,,,1,,,0,1,1.8,8,1,4.4,8,2000/12/17 22:50,8,北東,8,1,5.0,8,2000/12/17 22:45,8,北東,8,1,,0,1,71,8,1,3.9,8,1,52,8,2000/12/17 12:30,8,1,993.3,8,1,995.9,8,1,994.6,0,8,2000/12/17 20:06,0,8,1,10.0,8,1,曇一時雪,8,1,曇後時々晴,8,1
2000/12/18,-0.1,8,1,3.1,8,2000/12/18 16:50,8,1,-3.7,8,2000/12/18 03:17,8,1,,,0,1,,,0,,0,0,1,14.1,0,8,1,32.2,8,1,24,0,8,,,,1,,,0,1,5.1,8,1,9.6,8,2000/12/18 05:40,8,東北東,8,1,13.5,8,2000/12/18 05:40,8,東北東,8,1,,0,1,61,8,1,3.7,8,1,44,8,2000/12/18 17:35,8,1,991.6,8,1,994.2,8,1,991.4,0,8,2000/12/19 0:00,0,8,1,7.8,8,1,曇時々晴,8,1,曇後時々晴,8,1
2000/12/19,0.3,8,1,4.1,8,2000/12/19 14:36,8,1,-3.4,8,2000/12/19 04:25,8,1,,,0,1,,,0,,0,0,1,18.6,0,8,1,34.8,8,1,21,0,8,,,,1,,,0,1,7.0,8,1,14.2,8,2000/12/19 03:40,8,東,8,1,18.9,8,2000/12/19 23:58,8,東,8,1,,0,1,51,8,1,3.2,8,1,30,8,2000/12/19 12:01,8,1,981.9,8,1,984.4,8,1,979.0,0,8,2000/12/20 0:00,0,8,1,8.0,8,1,晴後薄曇,8,1,薄曇,8,1
2000/12/20,0.0,8,1,3.0,8,2000/12/20 19:31,8,1,-3.3,8,2000/12/20 03:49,8,1,,,0,1,,,0,,0,0,1,20.3,0,8,1,35.1,8,1,19,0,8,,,,1,,,0,1,7.1,8,1,15.8,8,2000/12/20 04:00,8,東,8,1,20.4,8,2000/12/20 04:54,8,東,8,1,,0,1,55,8,1,3.4,8,1,37,8,2000/12/20 13:39,8,1,978.7,8,1,981.2,8,1,978.7,0,8,2000/12/20 04:51,0,8,1,8.5,8,1,薄曇後時々晴,8,1,晴時々薄曇,8,1
2000/12/21,-0.4,8,1,2.4,8,2000/12/21 16:36,8,1,-3.6,8,2000/12/21 02:42,8,1,,,0,1,,,0,,0,0,1,22.5,0,8,1,35.6,8,1,17,0,8,,,,1,,,0,1,3.4,8,1,8.1,8,2000/12/21 05:00,8,東北東,8,1,10.7,8,2000/12/21 04:31,8,東北東,8,1,,0,1,62,8,1,3.7,8,1,36,8,2000/12/21 13:57,8,1,982.2,8,1,984.7,8,1,983.3,0,8,2000/12/21 19:59,0,8,1,7.8,8,1,晴,8,1,晴,8,1
2000/12/22,-3.1,8,1,-0.4,8,2000/12/22 17:52,8,1,-5.7,8,2000/12/22 05:02,8,1,,,0,1,,,0,,0,0,1,22.2,0,8,1,34.9,8,1,15,0,8,,,,1,,,0,1,3.8,8,1,6.5,8,2000/12/22 14:00,8,北,8,1,8.9,8,2000/12/22 12:47,8,北北東,8,1,,0,1,77,8,1,3.8,8,1,64,8,2000/12/22 17:24,8,1,985.3,8,1,987.9,8,1,984.1,0,8,2000/12/22 00:15,0,8,1,5.8,8,1,曇時々晴,8,1,晴後曇,8,1
2000/12/23,-1.3,8,1,1.1,8,2000/12/23 13:22,8,1,-4.4,8,2000/12/23 00:22,8,1,,,0,1,,,0,,0,0,1,5.6,0,8,1,26.4,8,1,16,0,8,,,,1,,,0,1,2.8,8,1,4.5,8,2000/12/23 18:20,8,北北東,8,1,6.7,8,2000/12/23 15:18,8,北北東,8,1,,0,1,75,8,1,4.2,8,1,55,8,2000/12/23 12:32,8,1,991.4,8,1,994.0,8,1,991.8,0,8,2000/12/23 00:24,0,8,1,9.8,8,1,曇,8,1,曇,8,1
2000/12/24,-1.4,8,1,0.8,8,2000/12/24 14:48,8,1,-3.9,8,2000/12/24 04:13,8,1,,,0,1,,,0,,0,0,1,9.2,0,8,1,31.3,8,1,13,0,8,,,,1,,,0,1,4.2,8,1,6.3,8,2000/12/24 20:20,8,北東,8,1,8.6,8,2000/12/24 20:18,8,北東,8,1,,0,1,78,8,1,4.3,8,1,68,8,2000/12/24 08:53,8,1,998.0,8,1,1000.6,8,1,996.9,0,8,2000/12/24 00:05,0,8,1,9.5,8,1,曇後晴一時雪,8,1,曇一時晴後時々雪,8,1
2000/12/25,-1.3,8,1,0.7,8,2000/12/25 13:48,8,1,-3.4,8,2000/12/25 05:45,8,1,,,0,1,,,0,,0,0,1,6.2,0,8,1,31.0,8,1,15,0,8,,,,1,,,0,1,3.4,8,1,7.5,8,2000/12/25 04:20,8,北東,8,1,9.4,8,2000/12/25 04:16,8,北東,8,1,,0,1,78,8,1,4.3,8,1,68,8,2000/12/25 13:25,8,1,1004.1,8,1,1006.7,8,1,1004.2,0,8,2000/12/25 00:08,0,8,1,10.0,8,1,曇後時々晴,8,1,薄曇一時晴,8,1
