ダウンロードした時刻：2021/03/10 11:41:53

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2006/8/13,-14.3,8,1,-12.0,8,2006/8/13 02:29,8,1,-17.5,8,2006/8/13 21:51,8,1,,,0,1,,,0,,0,0,1,1.6,0,8,1,1.1,8,1,18,0,8,,,,1,0,1,8,1,2.8,8,1,6.5,8,2006/8/13 21:00,8,東北東,8,1,9.2,8,2006/8/13 06:00,8,東北東,8,1,,0,1,54,8,1,1.1,8,1,45,8,2006/8/14 0:00,8,1,1007.5,8,1,1010.4,8,1,1005.2,0,8,2006/8/14 0:00,0,8,1,6.0,8,1,曇時々晴,8,1,晴後時々薄曇,8,1
2006/8/14,-13.0,8,1,-9.1,8,2006/8/14 21:52,8,1,-15.8,8,2006/8/14 05:21,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,19,0,8,,,,1,3,0,8,1,7.2,8,1,25.1,8,2006/8/15 0:00,8,北東,8,1,35.7,8,2006/8/14 23:51,8,北東,8,1,,0,1,64,8,1,1.5,8,1,44,8,2006/8/14 04:40,8,1,991.5,8,1,994.3,8,1,984.5,0,8,2006/8/14 21:13,0,8,1,10.0,8,1,曇,8,1,ふぶき一時曇,8,1
2006/8/15,-12.3,8,1,-10.6,8,2006/8/15 15:37,8,1,-13.3,8,2006/8/15 02:11,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.1,8,1,31,0,4,,,,1,14,0,4,1,21.3,8,1,34.4,8,2006/8/15 01:50,8,北東,8,1,42.9,8,2006/8/15 01:35,8,北東,8,1,,0,1,88,8,1,2.1,8,1,87,8,2006/8/16 0:00,8,1,995.4,8,1,998.2,8,1,983.5,0,8,2006/8/15 01:40,0,8,1,10.0,8,1,ふぶき,8,1,雪一時薄曇、ふぶきを伴う,8,1
2006/8/16,-11.3,8,1,-7.7,8,2006/8/16 08:59,8,1,-13.1,8,2006/8/16 22:05,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,28,0,8,,,,1,3,0,8,1,13.0,8,1,19.4,8,2006/8/16 08:50,8,北東,8,1,24.5,8,2006/8/16 08:35,8,北東,8,1,,0,1,86,8,1,2.2,8,1,79,8,2006/8/16 23:51,8,1,1003.0,8,1,1005.9,8,1,1004.2,0,8,2006/8/16 03:56,0,8,1,10.0,8,1,ふぶき後曇,8,1,曇,8,1
2006/8/17,-13.0,8,1,-10.0,8,2006/8/17 09:17,8,1,-14.4,8,2006/8/17 23:54,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,28,0,8,,,,1,2,0,8,1,14.0,8,1,19.6,8,2006/8/17 15:00,8,北東,8,1,26.7,8,2006/8/17 15:09,8,北北東,8,1,,0,1,77,8,1,1.8,8,1,72,8,2006/8/17 21:48,8,1,998.8,8,1,1001.7,8,1,999.4,0,8,2006/8/17 18:45,0,8,1,10.0,8,1,曇後一時地ふぶき,8,1,曇時々雪、地ふぶきを伴う,8,1
2006/8/18,-14.5,8,1,-13.1,8,2006/8/18 05:46,8,1,-15.7,8,2006/8/18 18:40,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.0,8,1,27,0,8,,,,1,1,0,8,1,15.9,8,1,20.9,8,2006/8/18 12:10,8,北東,8,1,26.9,8,2006/8/18 15:06,8,北東,8,1,,0,1,84,8,1,1.7,8,1,73,8,2006/8/18 00:32,8,1,998.3,8,1,1001.2,8,1,998.6,0,8,2006/8/18 07:35,0,8,1,10.0,8,1,曇後雪、地ふぶきを伴う,8,1,雪時々曇、地ふぶきを伴う,8,1
2006/8/19,-18.2,8,1,-15.2,8,2006/8/19 03:50,8,1,-22.7,8,2006/8/19 22:14,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.2,8,1,26,0,4,,,,1,2,0,4,1,5.0,8,1,12.5,8,2006/8/19 00:10,8,北東,8,1,16.5,8,2006/8/19 00:07,8,北東,8,1,,0,1,79,8,1,1.2,8,1,66,8,2006/8/19 23:46,8,1,999.8,8,1,1002.7,8,1,999.2,0,8,2006/8/19 23:44,0,8,1,9.5,8,1,曇時々雪,8,1,晴一時薄曇,8,1
2006/8/20,-25.2,8,1,-21.1,8,2006/8/20 00:28,8,1,-27.1,8,2006/8/20 07:29,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,2.2,8,1,,,1,,,,1,,,1,1,1.3,5,1,2.9,8,2006/8/20 23:20,8,北北西,8,1,3.8,8,2006/8/20 22:29,8,北,8,1,,0,1,72,8,1,0.6,8,1,65,8,2006/8/20 06:00,8,1,996.7,8,1,999.7,8,1,999.2,0,8,2006/8/20 01:44,0,8,1,2.3,8,1,晴,8,1,晴,8,1
2006/8/21,-22.1,8,1,-16.8,8,2006/8/22 0:00,8,1,-26.0,8,2006/8/21 14:00,8,1,,,0,1,,,0,,0,0,1,3.7,0,8,1,2.0,8,1,27,0,4,,,,1,1,0,4,1,5.4,8,1,15.6,8,2006/8/21 21:40,8,北北東,8,1,21.5,8,2006/8/21 21:04,8,北北東,8,1,,0,1,63,8,1,0.7,8,1,50,8,2006/8/21 10:55,8,1,989.3,8,1,992.3,8,1,979.9,0,8,2006/8/22 0:00,0,8,1,5.0,8,1,晴時々曇,8,1,ふぶき後雪,8,1
2006/8/22,-11.5,8,1,-8.7,8,2006/8/22 13:20,8,1,-16.9,8,2006/8/22 00:02,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.0,8,1,32,0,8,,,,1,15,0,8,1,8.2,8,1,18.0,8,2006/8/22 21:00,8,東北東,8,1,23.3,8,2006/8/22 20:13,8,東北東,8,1,,0,1,84,8,1,2.2,8,1,69,8,2006/8/22 05:54,8,1,973.0,8,1,975.8,8,1,970.9,0,8,2006/8/22 13:57,0,8,1,10.0,8,1,雪後ふぶき,8,1,曇時々雪、地ふぶきを伴う,8,1
2006/8/23,-12.4,8,1,-10.3,8,2006/8/23 19:23,8,1,-14.3,8,2006/8/23 23:19,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.9,8,1,27,0,8,,,,1,2,0,8,1,3.1,8,1,8.9,8,2006/8/23 09:40,8,東北東,8,1,13.1,8,2006/8/23 09:29,8,東,8,1,,0,1,54,8,1,1.3,8,1,41,8,2006/8/23 21:04,8,1,985.9,8,1,988.7,8,1,984.4,0,8,2006/8/23 00:01,0,8,1,8.5,8,1,曇一時雪,8,1,晴,8,1
2006/8/24,-19.2,8,1,-12.3,8,2006/8/24 00:07,8,1,-26.4,8,2006/8/24 23:53,8,1,,,0,1,,,0,,0,0,1,5.4,0,8,1,3.0,8,1,26,0,4,,,,1,,,1,1,2.4,8,1,5.6,8,2006/8/24 03:00,8,南南東,8,1,7.4,8,2006/8/24 02:50,8,南東,8,1,,0,1,60,8,1,0.8,8,1,44,8,2006/8/24 00:22,8,1,983.9,8,1,986.8,8,1,983.7,0,8,2006/8/25 0:00,0,8,1,2.8,8,1,晴時々薄曇,8,1,快晴,8,1
2006/8/25,-26.9,8,1,-25.0,8,2006/8/25 14:38,8,1,-28.9,8,2006/8/25 11:34,8,1,,,0,1,,,0,,0,0,1,7.4,0,8,1,4.0,8,1,,,1,,,,1,,,1,1,2.5,8,1,7.8,8,2006/8/25 18:10,8,北北東,8,1,10.4,8,2006/8/25 18:07,8,北北東,8,1,,0,1,77,8,1,0.5,8,1,70,8,2006/8/25 11:32,8,1,983.8,8,1,986.8,8,1,983.6,0,8,2006/8/25 02:22,0,8,1,2.0,8,1,快晴,8,1,晴、霧を伴う,8,1
2006/8/26,-13.9,8,1,-7.9,8,2006/8/26 23:45,8,1,-27.5,8,2006/8/26 00:01,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.3,8,1,,,1,,,,1,,,1,1,18.1,8,1,34.6,8,2006/8/26 22:50,8,北東,8,1,43.7,8,2006/8/26 15:54,8,東北東,8,1,,0,1,81,8,1,2.0,8,1,54,8,2006/8/26 06:50,8,1,972.0,8,1,974.8,8,1,966.0,0,8,2006/8/26 21:34,0,8,1,9.0,8,1,ふぶき一時曇,8,1,ふぶき後一時曇,8,1
2006/8/27,-12.9,8,1,-8.0,8,2006/8/27 00:30,8,1,-14.3,8,2006/8/27 09:28,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.9,8,1,45,0,4,,,,1,1,0,4,1,11.5,8,1,34.0,8,2006/8/27 00:40,8,北東,8,1,44.9,8,2006/8/27 00:35,8,北東,8,1,,0,1,87,8,1,2.0,8,1,83,8,2006/8/27 08:31,8,1,986.9,8,1,989.7,8,1,968.8,0,8,2006/8/27 00:06,0,8,1,10.0,8,1,雪一時曇後ふぶき,8,1,ふぶき後雪一時霧,8,1
2006/8/28,-15.3,8,1,-12.8,8,2006/8/28 00:04,8,1,-16.6,8,2006/8/28 14:47,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,2.5,8,1,43,0,8,,,,1,1,0,8,1,5.6,8,1,10.7,8,2006/8/28 00:50,8,北北東,8,1,14.7,8,2006/8/28 00:21,8,北北東,8,1,,0,1,79,8,1,1.5,8,1,67,8,2006/8/28 17:38,8,1,995.4,8,1,998.3,8,1,987.3,0,8,2006/8/29 0:00,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2006/8/29,-13.3,8,1,-10.1,8,2006/8/29 22:22,8,1,-16.4,8,2006/8/29 00:07,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.2,8,1,43,0,8,,,,1,2,0,8,1,3.3,8,1,6.3,8,2006/8/29 11:20,8,南,8,1,7.9,8,2006/8/29 11:50,8,南,8,1,,0,1,68,8,1,1.5,8,1,56,8,2006/8/29 07:51,8,1,975.9,8,1,978.7,8,1,974.8,0,8,2006/8/29 17:26,0,8,1,10.0,8,1,曇一時雪,8,1,曇時々晴,8,1
2006/8/30,-17.9,8,1,-11.6,8,2006/8/30 00:01,8,1,-19.9,8,2006/8/30 23:04,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,2.8,8,1,42,0,8,,,,1,1,0,8,1,1.8,8,1,4.1,8,2006/8/30 05:40,8,西南西,8,1,4.7,8,2006/8/30 09:22,8,北西,8,1,,0,1,75,8,1,1.1,8,1,64,8,2006/8/30 03:07,8,1,983.4,8,1,986.3,8,1,977.4,0,8,2006/8/30 00:14,0,8,1,7.8,8,1,曇時々雪一時晴,8,1,曇時々雪,8,1
2006/8/31,-18.6,8,1,-16.6,8,2006/8/31 13:17,8,1,-20.3,8,2006/8/31 21:33,8,1,,,0,1,,,0,,0,0,1,1.1,0,8,1,2.4,8,1,42,0,8,,,,1,2,0,8,1,2.7,8,1,9.8,8,2006/8/31 23:00,8,東,8,1,11.5,8,2006/8/31 22:54,8,東,8,1,,0,1,75,8,1,1.1,8,1,54,8,2006/8/31 17:45,8,1,984.4,8,1,987.3,8,1,983.7,0,8,2006/9/1 0:00,0,8,1,8.0,8,1,雪時々晴一時曇,8,1,晴後曇一時雪,8,1
2006/9/1,-21.0,8,1,-16.5,8,2006/9/1 02:50,8,1,-25.9,8,2006/9/1 22:36,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,4.5,8,1,42,0,8,,,,1,1,0,8,1,2.3,8,1,7.4,8,2006/9/1 00:20,8,東,8,1,9.5,8,2006/9/1 00:14,8,東,8,1,,0,1,59,8,1,0.7,8,1,44,8,2006/9/1 23:25,8,1,975.9,8,1,978.8,8,1,973.3,0,8,2006/9/2 0:00,0,8,1,5.8,8,1,曇後晴,8,1,晴後一時曇,8,1
2006/9/2,-22.0,8,1,-16.6,8,2006/9/2 21:58,8,1,-26.6,8,2006/9/2 05:17,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.1,8,1,42,0,8,,,,1,3,0,8,1,5.3,8,1,8.0,8,2006/9/2 11:30,8,南,8,1,9.8,8,2006/9/2 11:21,8,南,8,1,,0,1,70,8,1,0.8,8,1,43,8,2006/9/2 04:42,8,1,965.9,8,1,968.7,8,1,966.6,0,8,2006/9/2 22:01,0,8,1,8.5,8,1,雪一時曇,8,1,雪,8,1
2006/9/3,-21.5,8,1,-20.3,8,2006/9/3 00:05,8,1,-23.4,8,2006/9/3 23:13,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.5,8,1,42,0,8,,,,1,2,0,8,1,2.9,8,1,6.3,8,2006/9/3 18:40,8,北北東,8,1,8.3,8,2006/9/3 18:30,8,北北東,8,1,,0,1,76,8,1,0.8,8,1,70,8,2006/9/3 16:44,8,1,971.9,8,1,974.8,8,1,967.4,0,8,2006/9/3 00:09,0,8,1,10.0,8,1,雪,8,1,雪,8,1
2006/9/4,-21.4,8,1,-19.5,8,2006/9/4 13:15,8,1,-23.8,8,2006/9/4 03:55,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,3.0,8,1,47,0,4,,,,1,5,0,4,1,6.3,8,1,13.1,8,2006/9/4 16:20,8,北東,8,1,17.4,8,2006/9/4 13:54,8,北北東,8,1,,0,1,79,8,1,0.9,8,1,77,8,2006/9/4 23:33,8,1,972.9,8,1,975.8,8,1,972.9,0,8,2006/9/4 23:39,0,8,1,10.0,8,1,雪後一時ふぶき,8,1,雪一時ふぶき,8,1
2006/9/5,-20.3,8,1,-18.0,8,2006/9/5 16:11,8,1,-22.6,8,2006/9/5 09:47,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.1,8,1,48,0,4,,,,1,7,0,4,1,4.8,8,1,9.3,8,2006/9/5 00:20,8,北北東,8,1,12.3,8,2006/9/5 00:12,8,北北東,8,1,,0,1,70,8,1,0.9,8,1,46,8,2006/9/5 23:24,8,1,974.3,8,1,977.2,8,1,972.3,0,8,2006/9/5 02:58,0,8,1,10.0,8,1,雪後一時曇,8,1,曇後晴,8,1
2006/9/6,-25.9,8,1,-21.3,8,2006/9/6 00:03,8,1,-30.8,8,2006/9/6 21:58,8,1,,,0,1,,,0,,0,0,1,8.4,0,8,1,5.7,8,1,45,0,8,,,,1,0,1,8,1,2.2,8,1,5.1,8,2006/9/6 00:30,8,南,8,1,6.5,8,2006/9/6 00:06,8,南南西,8,1,,0,1,63,8,1,0.5,8,1,52,8,2006/9/6 08:44,8,1,989.5,8,1,992.5,8,1,986.6,0,8,2006/9/6 00:03,0,8,1,0.5,8,1,快晴,8,1,快晴,8,1
2006/9/7,-29.1,8,1,-24.7,8,2006/9/7 19:19,8,1,-33.9,8,2006/9/7 08:06,8,1,,,0,1,,,0,,0,0,1,9.7,0,8,1,6.3,8,1,46,0,4,,,,1,,,1,1,2.0,8,1,6.0,8,2006/9/7 16:00,8,南,8,1,7.1,8,2006/9/7 15:59,8,南,8,1,,0,1,59,8,1,0.4,8,1,45,8,2006/9/7 22:54,8,1,989.3,8,1,992.3,8,1,988.7,0,8,2006/9/7 09:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/9/8,-27.7,8,1,-25.5,8,2006/9/8 16:19,8,1,-29.8,8,2006/9/8 22:48,8,1,,,0,1,,,0,,0,0,1,9.8,0,8,1,5.8,8,1,45,0,8,,,,1,0,1,8,1,2.1,8,1,5.6,8,2006/9/8 23:30,8,南南東,8,1,6.2,8,2006/9/8 23:29,8,南南東,8,1,,0,1,49,8,1,0.3,8,1,34,8,2006/9/8 11:07,8,1,994.4,8,1,997.4,8,1,988.9,0,8,2006/9/9 0:00,0,8,1,7.0,8,1,薄曇時々晴,8,1,晴,8,1
2006/9/9,-26.0,8,1,-20.3,8,2006/9/9 14:20,8,1,-31.5,8,2006/9/9 07:27,8,1,,,0,1,,,0,,0,0,1,9.3,0,8,1,6.8,8,1,45,0,4,,,,1,,,1,1,2.0,8,1,5.7,8,2006/9/9 00:30,8,南南東,8,1,6.6,8,2006/9/9 00:33,8,南南東,8,1,,0,1,57,8,1,0.4,8,1,48,8,2006/9/9 14:29,8,1,974.8,8,1,977.7,8,1,972.0,0,8,2006/9/9 23:59,0,8,1,0.0,8,1,晴,8,1,晴一時薄曇,8,1
2006/9/10,-24.9,8,1,-22.5,8,2006/9/10 13:14,8,1,-27.5,8,2006/9/10 20:34,8,1,,,0,1,,,0,,0,0,1,10.0,0,8,1,7.1,8,1,45,0,8,,,,1,0,1,8,1,7.7,8,1,11.4,8,2006/9/10 08:00,8,東北東,8,1,14.5,8,2006/9/10 07:49,8,東,8,1,,0,1,54,8,1,0.5,8,1,47,8,2006/9/10 12:41,8,1,977.0,8,1,979.9,8,1,971.8,0,8,2006/9/10 00:29,0,8,1,0.0,8,1,快晴,8,1,晴後一時曇,8,1
2006/9/11,-28.1,8,1,-25.8,8,2006/9/11 04:03,8,1,-31.0,8,2006/9/11 23:12,8,1,,,0,1,,,0,,0,0,1,9.9,0,8,1,7.0,8,1,44,0,8,,,,1,0,1,8,1,4.3,8,1,11.5,8,2006/9/11 01:00,8,東,8,1,14.2,8,2006/9/11 00:57,8,東,8,1,,0,1,59,8,1,0.4,8,1,49,8,2006/9/11 23:02,8,1,981.6,8,1,984.6,8,1,979.4,0,8,2006/9/12 0:00,0,8,1,2.5,8,1,晴一時曇,8,1,快晴,8,1
2006/9/12,-31.2,8,1,-29.2,8,2006/9/12 13:48,8,1,-33.6,8,2006/9/12 21:34,8,1,,,0,1,,,0,,0,0,1,10.3,0,8,1,7.5,8,1,43,0,8,,,,1,0,1,8,1,2.2,8,1,4.8,8,2006/9/12 21:30,8,南,8,1,5.4,8,2006/9/12 21:55,8,南,8,1,,0,1,57,8,1,0.3,8,1,47,8,2006/9/12 04:52,8,1,975.7,8,1,978.7,8,1,977.2,0,8,2006/9/12 08:59,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/9/13,-24.5,8,1,-15.3,8,2006/9/13 23:29,8,1,-33.7,8,2006/9/13 00:10,8,1,,,0,1,,,0,,0,0,1,3.3,0,8,1,5.8,8,1,43,0,4,,,,1,,,1,1,3.5,5,1,9.4,8,2006/9/14 0:00,8,東北東,8,1,11.9,8,2006/9/13 23:57,8,東北東,8,1,,0,1,49,8,1,0.5,8,1,40,8,2006/9/13 19:30,8,1,978.9,8,1,981.8,8,1,977.7,0,8,2006/9/14 0:00,0,8,1,7.5,8,1,薄曇一時晴,8,1,曇後一時晴,8,1
2006/9/14,-14.2,8,1,-9.4,8,2006/9/14 19:15,8,1,-17.5,8,2006/9/14 05:09,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.0,8,1,44,0,4,,,,1,,,1,1,4.9,8,1,14.4,8,2006/9/14 23:00,8,東北東,8,1,19.4,8,2006/9/14 21:38,8,東,8,1,,0,1,60,8,1,1.3,8,1,52,8,2006/9/14 13:30,8,1,973.5,8,1,976.3,8,1,975.3,0,8,2006/9/14 21:38,0,8,1,8.5,8,1,曇,8,1,曇後晴,8,1
2006/9/15,-12.7,8,1,-10.3,8,2006/9/15 05:15,8,1,-17.0,8,2006/9/15 07:49,8,1,,,0,1,,,0,,0,0,1,8.9,0,8,1,6.8,8,1,43,0,8,,,,1,1,0,8,1,6.9,8,1,14.3,8,2006/9/15 23:50,8,東,8,1,18.1,8,2006/9/15 23:35,8,東,8,1,,0,1,55,8,1,1.3,8,1,41,8,2006/9/15 05:16,8,1,976.9,8,1,979.7,8,1,975.9,0,8,2006/9/15 00:08,0,8,1,7.5,8,1,薄曇一時晴,8,1,晴時々曇,8,1
2006/9/16,-14.1,8,1,-12.0,8,2006/9/16 13:30,8,1,-16.4,8,2006/9/16 23:26,8,1,,,0,1,,,0,,0,0,1,9.0,0,8,1,7.6,8,1,41,0,8,,,,1,0,1,8,1,4.7,8,1,12.7,8,2006/9/16 01:20,8,東,8,1,15.8,8,2006/9/16 01:09,8,東北東,8,1,,0,1,54,8,1,1.1,8,1,43,8,2006/9/17 0:00,8,1,987.9,8,1,990.8,8,1,984.5,0,8,2006/9/16 00:07,0,8,1,8.0,8,1,薄曇,8,1,晴一時薄曇,8,1
2006/9/17,-20.1,8,1,-14.9,8,2006/9/17 00:01,8,1,-26.3,8,2006/9/17 23:59,8,1,,,0,1,,,0,,0,0,1,11.0,0,8,1,8.8,8,1,,,1,,,,1,,,1,1,2.5,8,1,5.9,8,2006/9/17 19:20,8,南南西,8,1,7.4,8,2006/9/17 18:58,8,南西,8,1,,0,1,57,8,1,0.7,8,1,42,8,2006/9/17 06:00,8,1,991.2,8,1,994.1,8,1,993.3,0,8,2006/9/17 04:37,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1
2006/9/18,-25.0,8,1,-21.7,8,2006/9/18 15:19,8,1,-28.7,8,2006/9/18 05:11,8,1,,,0,1,,,0,,0,0,1,11.1,0,8,1,9.0,8,1,,,1,,,,1,,,1,1,2.0,8,1,5.9,8,2006/9/18 18:00,8,南西,8,1,6.9,8,2006/9/18 17:54,8,南西,8,1,,0,1,69,8,1,0.6,8,1,60,8,2006/9/18 10:55,8,1,991.4,8,1,994.4,8,1,989.9,0,8,2006/9/18 23:59,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2006/9/19,-20.5,8,1,-15.4,8,2006/9/19 09:32,8,1,-27.8,8,2006/9/19 00:41,8,1,,,0,1,,,0,,0,0,1,11.3,0,8,1,9.6,8,1,,,1,,,,1,,,1,1,2.5,8,1,6.4,8,2006/9/19 15:30,8,北北東,8,1,8.3,8,2006/9/19 15:00,8,北北東,8,1,,0,1,60,8,1,0.7,8,1,37,8,2006/9/19 11:06,8,1,984.3,8,1,987.2,8,1,985.1,0,8,2006/9/19 10:10,0,8,1,0.5,8,1,快晴,8,1,晴一時薄曇、霧を伴う,8,1
2006/9/20,-15.2,8,1,-9.4,8,2006/9/20 16:05,8,1,-24.1,8,2006/9/20 06:28,8,1,,,0,1,,,0,,0,0,1,10.9,0,8,1,9.2,8,1,41,0,4,,,,1,,,1,1,3.2,8,1,14.0,8,2006/9/20 22:30,8,東北東,8,1,17.0,8,2006/9/20 22:25,8,東北東,8,1,,0,1,66,8,1,1.2,8,1,48,8,2006/9/20 16:41,8,1,994.2,8,1,997.1,8,1,991.6,0,8,2006/9/20 00:07,0,8,1,6.0,8,1,薄曇時々晴,8,1,晴後一時曇,8,1
2006/9/21,-9.9,8,1,-7.7,8,2006/9/21 15:43,8,1,-11.8,8,2006/9/21 00:56,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,5.4,8,1,41,0,8,,,,1,1,0,8,1,10.7,8,1,14.2,8,2006/9/21 04:00,8,東,8,1,17.8,8,2006/9/21 20:47,8,東,8,1,,0,1,59,8,1,1.7,8,1,52,8,2006/9/21 15:45,8,1,1000.5,8,1,1003.3,8,1,1000.7,0,8,2006/9/21 00:06,0,8,1,8.8,8,1,曇,8,1,曇一時晴,8,1
2006/9/22,-7.1,8,1,-5.2,8,2006/9/22 17:03,8,1,-10.9,8,2006/9/22 00:07,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.6,8,1,41,0,8,,,,1,1,0,8,1,12.7,8,1,17.1,8,2006/9/22 23:40,8,東,8,1,22.9,8,2006/9/22 23:46,8,東,8,1,,0,1,64,8,1,2.3,8,1,55,8,2006/9/22 16:15,8,1,997.3,8,1,1000.1,8,1,995.9,0,8,2006/9/23 0:00,0,8,1,9.8,8,1,曇一時雪,8,1,曇一時地ふぶき,8,1
2006/9/23,-8.2,8,1,-6.9,8,2006/9/23 13:14,8,1,-11.0,8,2006/9/23 23:38,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.8,8,1,39,0,8,,,,1,1,0,8,1,12.2,8,1,20.2,8,2006/9/23 01:50,8,東,8,1,26.3,8,2006/9/23 03:51,8,東,8,1,,0,1,67,8,1,2.2,8,1,54,8,2006/9/23 17:36,8,1,989.7,8,1,992.5,8,1,991.5,0,8,2006/9/23 21:26,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2006/9/24,-12.2,8,1,-9.9,8,2006/9/24 00:36,8,1,-14.9,8,2006/9/24 22:09,8,1,,,0,1,,,0,,0,0,1,6.3,0,8,1,9.3,8,1,37,0,8,,,,1,0,1,8,1,4.0,8,1,8.8,8,2006/9/24 23:50,8,北東,8,1,12.7,8,2006/9/24 23:28,8,東北東,8,1,,0,1,55,8,1,1.3,8,1,42,8,2006/9/24 23:57,8,1,988.7,8,1,991.5,8,1,990.9,0,8,2006/9/24 13:41,0,8,1,8.8,8,1,曇時々晴,8,1,晴時々曇,8,1
2006/9/25,-11.1,8,1,-8.8,8,2006/9/25 12:31,8,1,-13.2,8,2006/9/25 01:08,8,1,,,0,1,,,0,,0,0,1,3.7,0,8,1,8.9,8,1,38,0,8,,,,1,1,0,8,1,3.2,8,1,10.4,8,2006/9/25 01:00,8,東北東,8,1,13.5,8,2006/9/25 00:57,8,東北東,8,1,,0,1,58,8,1,1.5,8,1,44,8,2006/9/25 07:23,8,1,990.1,8,1,992.9,8,1,991.7,0,8,2006/9/25 01:01,0,8,1,10.0,8,1,曇,8,1,曇時々雪,8,1
2006/9/26,-11.4,8,1,-9.4,8,2006/9/26 13:54,8,1,-13.7,8,2006/9/26 20:37,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,7.2,8,1,38,0,8,,,,1,0,1,8,1,4.4,8,1,11.0,8,2006/9/26 10:10,8,北東,8,1,14.0,8,2006/9/26 10:22,8,東北東,8,1,,0,1,70,8,1,1.8,8,1,58,8,2006/9/26 22:02,8,1,989.8,8,1,992.6,8,1,991.3,0,8,2006/9/27 0:00,0,8,1,10.0,8,1,曇,8,1,晴時々曇,8,1
2006/9/27,-12.4,8,1,-8.7,8,2006/9/27 23:14,8,1,-17.3,8,2006/9/27 08:05,8,1,,,0,1,,,0,,0,0,1,11.6,0,8,1,11.7,8,1,38,0,4,,,,1,,,1,1,2.9,8,1,9.8,8,2006/9/27 23:50,8,北東,8,1,12.5,8,2006/9/27 23:59,8,北東,8,1,,0,1,68,8,1,1.6,8,1,56,8,2006/9/27 23:14,8,1,984.8,8,1,987.6,8,1,982.8,0,8,2006/9/28 0:00,0,8,1,5.8,8,1,晴後一時曇,8,1,曇後一時晴,8,1
