ダウンロードした時刻：2021/03/10 11:39:31

,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）,昭和（南極）
2012/8/11,-10.8,8,1,-8.3,8,2012/8/11 07:45,8,1,-18.2,8,2012/8/11 00:18,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.6,8,1,114,0,8,,,,1,2,0,8,1,13.8,8,1,26.1,8,2012/8/11 20:40,8,北東,8,1,30.7,8,2012/8/11 20:32,8,北東,8,1,,0,1,75,8,1,2.0,8,1,49,8,2012/8/11 01:31,8,1,969.1,8,1,971.9,8,1,965.6,0,8,2012/8/11 09:45,0,8,1,10.0,8,1,ふぶき時々雪,8,1,ふぶき,8,1
2012/8/12,-10.0,8,1,-8.5,8,2012/8/12 15:24,8,1,-12.2,8,2012/8/12 00:35,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,119,0,8,,,,1,11,0,8,1,15.2,8,1,24.7,8,2012/8/12 06:40,8,北東,8,1,29.9,8,2012/8/12 06:41,8,東北東,8,1,,0,1,89,8,1,2.5,8,1,87,8,2012/8/12 22:11,8,1,973.6,8,1,976.3,8,1,966.7,0,8,2012/8/13 0:00,0,8,1,10.0,8,1,ふぶき後一時曇,8,1,雪後一時ふぶき,8,1
2012/8/13,-14.9,8,1,-11.2,8,2012/8/13 00:13,8,1,-18.4,8,2012/8/14 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.9,8,1,114,0,8,,,,1,3,0,8,1,14.0,8,1,26.9,8,2012/8/13 08:20,8,北東,8,1,30.2,8,2012/8/13 08:29,8,北東,8,1,,0,1,85,8,1,1.7,8,1,79,8,2012/8/13 03:09,8,1,965.0,8,1,967.8,8,1,962.5,0,8,2012/8/13 07:51,0,8,1,10.0,8,1,ふぶき,8,1,雪一時ふぶき,8,1
2012/8/14,-21.1,8,1,-17.7,8,2012/8/14 02:38,8,1,-26.1,8,2012/8/14 16:43,8,1,,,0,1,,,0,,0,0,1,1.5,0,8,1,1.0,8,1,115,0,8,,,,1,3,0,4,1,2.6,8,1,5.1,8,2012/8/14 02:30,8,北,8,1,6.8,8,2012/8/14 02:28,8,北,8,1,,0,1,81,8,1,1.0,8,1,74,8,2012/8/14 16:35,8,1,968.3,8,1,971.1,8,1,968.6,0,8,2012/8/14 09:32,0,8,1,7.8,8,1,雪後晴一時曇,8,1,雪,8,1
2012/8/15,-24.1,8,1,-21.9,8,2012/8/15 05:35,8,1,-26.7,8,2012/8/15 18:05,8,1,,,0,1,,,0,,0,0,1,2.5,0,8,1,1.2,8,1,112,0,8,,,,1,1,0,4,1,1.4,8,1,3.2,8,2012/8/15 12:20,8,南東,8,1,4.5,8,2012/8/15 12:20,8,南東,8,1,,0,1,74,8,1,0.7,8,1,66,8,2012/8/15 22:57,8,1,986.6,8,1,989.6,8,1,977.5,0,8,2012/8/15 00:01,0,8,1,7.8,8,1,曇時々雪一時晴,8,1,曇,8,1
2012/8/16,-17.7,8,1,-8.3,8,2012/8/17 0:00,8,1,-24.9,8,2012/8/16 02:40,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.7,8,1,115,0,8,,,,1,5,0,8,1,11.5,8,1,21.9,8,2012/8/16 18:40,8,北東,8,1,27.4,8,2012/8/16 18:55,8,北東,8,1,,0,1,81,8,1,1.4,8,1,66,8,2012/8/16 00:43,8,1,986.8,8,1,989.7,8,1,981.6,0,8,2012/8/16 23:58,0,8,1,10.0,8,1,雪後ふぶき,8,1,ふぶき,8,1
2012/8/17,-7.7,8,1,-6.3,8,2012/8/17 23:31,8,1,-8.8,8,2012/8/17 21:34,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,0.9,8,1,114,0,8,,,,1,0,1,8,1,11.6,8,1,21.3,8,2012/8/17 02:50,8,北東,8,1,26.3,8,2012/8/17 00:31,8,北東,8,1,,0,1,84,8,1,2.9,8,1,62,8,2012/8/17 22:52,8,1,973.2,8,1,975.9,8,1,970.0,0,8,2012/8/18 0:00,0,8,1,10.0,8,1,ふぶき後曇,8,1,曇,8,1
2012/8/18,-10.6,8,1,-7.9,8,2012/8/18 00:28,8,1,-11.8,8,2012/8/18 23:56,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.2,8,1,114,0,8,,,,1,0,1,8,1,13.8,8,1,18.2,8,2012/8/18 17:40,8,東北東,8,1,22.9,8,2012/8/18 12:21,8,東北東,8,1,,0,1,79,8,1,2.2,8,1,72,8,2012/8/18 00:02,8,1,965.4,8,1,968.2,8,1,966.0,0,8,2012/8/18 08:06,0,8,1,10.0,8,1,曇,8,1,雪時々曇後一時ふぶき,8,1
2012/8/19,-14.9,8,1,-11.7,8,2012/8/19 00:11,8,1,-19.8,8,2012/8/19 23:17,8,1,,,0,1,,,0,,0,0,1,0.4,0,8,1,1.3,8,1,114,0,8,,,,1,2,0,8,1,6.7,8,1,14.5,8,2012/8/19 07:30,8,北東,8,1,17.7,8,2012/8/19 07:24,8,北東,8,1,,0,1,79,8,1,1.6,8,1,63,8,2012/8/19 20:15,8,1,977.0,8,1,979.9,8,1,973.0,0,8,2012/8/19 00:03,0,8,1,8.0,8,1,曇時々雪一時ふぶき,8,1,曇時々晴,8,1
2012/8/20,-19.1,8,1,-18.2,8,2012/8/20 14:38,8,1,-20.6,8,2012/8/20 00:33,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.1,8,1,113,0,8,,,,1,0,1,8,1,2.2,8,1,5.6,8,2012/8/20 03:20,8,南南東,8,1,6.9,8,2012/8/20 01:55,8,東北東,8,1,,0,1,73,8,1,1.0,8,1,65,8,2012/8/20 01:31,8,1,981.4,8,1,984.3,8,1,983.0,0,8,2012/8/20 03:24,0,8,1,10.0,8,1,雪一時曇,8,1,雪後一時曇,8,1
2012/8/21,-22.8,8,1,-18.9,8,2012/8/21 00:40,8,1,-25.2,8,2012/8/21 22:08,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.7,8,1,113,0,8,,,,1,,,1,1,2.5,8,1,4.6,8,2012/8/21 22:10,8,西南西,8,1,6.5,8,2012/8/21 22:04,8,西,8,1,,0,1,78,8,1,0.8,8,1,72,8,2012/8/21 01:30,8,1,983.2,8,1,986.1,8,1,985.6,0,8,2012/8/21 15:03,0,8,1,10.0,8,1,曇時々雪,8,1,雪,8,1
2012/8/22,-25.7,8,1,-23.2,8,2012/8/22 19:28,8,1,-28.5,8,2012/8/22 23:21,8,1,,,0,1,,,0,,0,0,1,4.7,0,8,1,2.2,8,1,112,0,4,,,,1,,,1,1,4.2,8,1,8.3,8,2012/8/22 15:40,8,南,8,1,10.1,8,2012/8/22 15:37,8,南,8,1,,0,1,75,8,1,0.6,8,1,66,8,2012/8/22 21:37,8,1,986.3,8,1,989.3,8,1,986.5,0,8,2012/8/22 01:00,0,8,1,7.5,8,1,晴時々雪一時曇,8,1,晴,8,1
2012/8/23,-30.2,8,1,-24.0,8,2012/8/23 21:50,8,1,-34.7,8,2012/8/23 07:07,8,1,,,0,1,,,0,,0,0,1,7.0,0,8,1,2.6,8,1,112,0,8,,,,1,0,1,8,1,2.4,8,1,6.7,8,2012/8/23 01:20,8,南,8,1,9.1,8,2012/8/23 20:34,8,南南東,8,1,,0,1,71,8,1,0.4,8,1,61,8,2012/8/23 23:31,8,1,980.6,8,1,983.7,8,1,979.5,0,8,2012/8/24 0:00,0,8,1,1.5,8,1,晴,8,1,晴後一時曇,8,1
2012/8/24,-19.7,8,1,-14.8,8,2012/8/24 18:43,8,1,-25.8,8,2012/8/24 01:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.5,8,1,114,0,8,,,,1,3,0,8,1,7.0,8,1,14.5,8,2012/8/24 09:00,8,東,8,1,19.2,8,2012/8/24 09:22,8,東,8,1,,0,1,74,8,1,1.0,8,1,62,8,2012/8/24 11:46,8,1,969.5,8,1,972.4,8,1,968.0,0,8,2012/8/24 16:48,0,8,1,7.5,8,1,曇後雪,8,1,雪,8,1
2012/8/25,-15.7,8,1,-11.9,8,2012/8/26 0:00,8,1,-19.4,8,2012/8/25 07:52,8,1,,,0,1,,,0,,0,0,1,5.0,0,8,1,2.4,8,1,114,0,8,,,,1,2,0,8,1,6.5,8,1,22.6,8,2012/8/25 21:40,8,北東,8,1,26.3,8,2012/8/25 21:43,8,北東,8,1,,0,1,72,8,1,1.3,8,1,56,8,2012/8/25 15:08,8,1,979.1,8,1,981.9,8,1,973.8,0,8,2012/8/25 00:02,0,8,1,5.8,8,1,晴一時曇,8,1,地ふぶき時々曇,8,1
2012/8/26,-8.9,8,1,-7.2,8,2012/8/27 0:00,8,1,-11.9,8,2012/8/26 00:03,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.9,8,1,115,0,4,,,,1,2,0,4,1,24.5,8,1,31.3,8,2012/8/26 15:20,8,東北東,8,1,40.4,8,2012/8/26 15:15,8,東北東,8,1,,0,1,89,8,1,2.8,8,1,74,8,2012/8/26 01:39,8,1,981.9,8,1,984.7,8,1,981.2,0,8,2012/8/26 15:23,0,8,1,10.0,8,1,地ふぶき,8,1,ふぶき,8,1
2012/8/27,-6.9,8,1,-6.1,8,2012/8/27 12:03,8,1,-7.7,8,2012/8/28 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,1.3,8,1,114,0,8,,,,1,0,1,8,1,21.5,8,1,29.4,8,2012/8/27 14:50,8,北東,8,1,38.2,8,2012/8/27 13:30,8,北東,8,1,,0,1,92,8,1,3.4,8,1,90,8,,,1,987.0,8,1,989.8,8,1,986.1,0,8,2012/8/27 12:45,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき後雪一時曇,8,1
2012/8/28,-7.8,8,1,-6.6,8,2012/8/28 18:56,8,1,-10.5,8,2012/8/28 20:41,8,1,,,0,1,,,0,,0,0,1,1.5,0,8,1,2.9,8,1,116,0,4,,,,1,3,0,4,1,5.4,8,1,14.5,8,2012/8/28 17:10,8,北東,8,1,19.1,8,2012/8/28 17:14,8,北東,8,1,,0,1,87,8,1,3.0,8,1,80,8,2012/8/28 23:57,8,1,989.9,8,1,992.7,8,1,988.4,0,8,2012/8/29 0:00,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2012/8/29,-8.7,8,1,-7.2,8,2012/8/29 01:10,8,1,-10.3,8,2012/8/29 21:59,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.3,8,1,114,0,8,,,,1,4,0,4,1,9.7,8,1,18.6,8,2012/8/29 03:30,8,北東,8,1,23.3,8,2012/8/29 03:24,8,北東,8,1,,0,1,85,8,1,2.7,8,1,77,8,2012/8/29 23:58,8,1,985.8,8,1,988.6,8,1,987.1,0,8,2012/8/29 02:26,0,8,1,10.0,8,1,雪時々曇,8,1,曇時々雪,8,1
2012/8/30,-11.4,8,1,-9.6,8,2012/8/30 00:57,8,1,-13.6,8,2012/8/31 0:00,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,2.3,8,1,114,0,8,,,,1,0,1,8,1,4.0,8,1,7.3,8,2012/8/30 22:20,8,東北東,8,1,11.3,8,2012/8/30 22:15,8,東北東,8,1,,0,1,69,8,1,1.8,8,1,58,8,2012/8/30 16:29,8,1,988.9,8,1,991.7,8,1,989.0,0,8,2012/8/31 0:00,0,8,1,10.0,8,1,曇,8,1,曇,8,1
2012/8/31,-16.1,8,1,-13.5,8,2012/8/31 00:03,8,1,-20.1,8,2012/8/31 23:31,8,1,,,0,1,,,0,,0,0,1,5.6,0,8,1,3.3,8,1,113,0,8,,,,1,0,1,8,1,2.5,8,1,5.8,8,2012/8/31 18:30,8,北東,8,1,7.3,8,2012/8/31 18:24,8,北東,8,1,,0,1,64,8,1,1.1,8,1,54,8,2012/8/31 23:07,8,1,981.1,8,1,983.9,8,1,980.1,0,8,2012/9/1 0:00,0,8,1,4.5,8,1,晴一時曇,8,1,晴,8,1
2012/9/1,-20.7,8,1,-18.4,8,2012/9/1 18:20,8,1,-24.7,8,2012/9/1 06:24,8,1,,,0,1,,,0,,0,0,1,5.8,0,8,1,4.3,8,1,114,0,8,,,,1,1,0,8,1,4.8,8,1,15.4,8,2012/9/2 0:00,8,北東,8,1,18.6,8,2012/9/1 21:37,8,北東,8,1,,0,1,70,8,1,0.8,8,1,54,8,2012/9/1 04:47,8,1,978.7,8,1,981.6,8,1,979.8,0,8,2012/9/1 03:01,0,8,1,6.5,8,1,晴後時々曇,8,1,曇一時雪、ふぶきを伴う,8,1
2012/9/2,-20.4,8,1,-17.2,8,2012/9/2 11:16,8,1,-25.6,8,2012/9/3 0:00,8,1,,,0,1,,,0,,0,0,1,3.0,0,8,1,3.4,8,1,114,0,8,,,,1,0,1,8,1,5.4,8,1,14.9,8,2012/9/2 00:10,8,北東,8,1,16.8,8,2012/9/2 00:09,8,北東,8,1,,0,1,70,8,1,0.9,8,1,57,8,2012/9/2 23:09,8,1,983.8,8,1,986.7,8,1,983.8,0,8,2012/9/3 0:00,0,8,1,4.8,8,1,曇一時雪後晴,8,1,快晴,8,1
2012/9/3,-30.1,8,1,-23.3,8,2012/9/3 01:33,8,1,-36.1,8,2012/9/3 22:44,8,1,,,0,1,,,0,,0,0,1,9.1,0,8,1,4.8,8,1,112,0,8,,,,1,0,1,8,1,2.8,8,1,7.9,8,2012/9/3 00:20,8,南南東,8,1,9.1,8,2012/9/3 00:13,8,南南東,8,1,,0,1,70,8,1,0.4,8,1,55,8,2012/9/3 01:35,8,1,977.1,8,1,980.1,8,1,977.3,0,8,2012/9/4 0:00,0,8,1,0.0,8,1,快晴,8,1,晴時々薄曇,8,1
2012/9/4,-33.6,8,1,-31.2,8,2012/9/4 23:51,8,1,-36.4,8,2012/9/4 00:51,8,1,,,0,1,,,0,,0,0,1,9.1,0,8,1,5.1,8,1,112,0,8,,,,1,,,1,1,1.7,8,1,3.8,8,2012/9/4 04:30,8,西,8,1,4.6,8,2012/9/4 04:26,8,西,8,1,,0,1,75,8,1,0.3,8,1,69,8,2012/9/4 13:01,8,1,975.7,8,1,978.7,8,1,976.3,0,8,2012/9/4 09:08,0,8,1,2.5,8,1,快晴,8,1,晴後一時霧,8,1
2012/9/5,-29.9,8,1,-24.0,8,2012/9/5 23:22,8,1,-34.1,8,2012/9/5 06:10,8,1,,,0,1,,,0,,0,0,1,5.2,0,8,1,4.8,8,1,112,0,8,,,,1,0,1,8,1,1.2,8,1,3.2,8,2012/9/5 08:00,8,南南東,8,1,3.9,8,2012/9/5 07:52,8,南南東,8,1,,0,1,76,8,1,0.4,8,1,70,8,2012/9/5 12:25,8,1,984.2,8,1,987.2,8,1,982.8,0,8,2012/9/5 00:44,0,8,1,2.3,8,1,晴一時霧,8,1,晴,8,1
2012/9/6,-25.5,8,1,-22.2,8,2012/9/6 10:45,8,1,-35.8,8,2012/9/6 23:26,8,1,,,0,1,,,0,,0,0,1,7.9,0,8,1,4.7,8,1,112,0,8,,,,1,0,1,8,1,1.9,8,1,4.3,8,2012/9/6 17:30,8,南,8,1,4.8,8,2012/9/6 17:30,8,南南東,8,1,,0,1,57,8,1,0.5,8,1,46,8,2012/9/6 12:48,8,1,988.3,8,1,991.3,8,1,989.5,0,8,2012/9/6 00:12,0,8,1,0.8,8,1,快晴,8,1,快晴,8,1
2012/9/7,-33.2,8,1,-27.8,8,2012/9/7 23:24,8,1,-38.0,8,2012/9/7 08:32,8,1,,,0,1,,,0,,0,0,1,9.8,0,8,1,5.8,8,1,112,0,8,,,,1,,,1,1,2.3,8,1,5.9,8,2012/9/7 21:10,8,南南西,8,1,6.9,8,2012/9/7 21:55,8,南南西,8,1,,0,1,67,8,1,0.3,8,1,50,8,2012/9/7 23:30,8,1,989.3,8,1,992.4,8,1,989.7,0,8,2012/9/8 0:00,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/8,-28.3,8,1,-22.7,8,2012/9/8 23:41,8,1,-35.3,8,2012/9/8 07:39,8,1,,,0,1,,,0,,0,0,1,9.9,0,8,1,6.0,8,1,112,0,8,,,,1,,,1,1,3.4,8,1,7.9,8,2012/9/8 07:00,8,東,8,1,12.2,8,2012/9/8 05:07,8,東北東,8,1,,0,1,57,8,1,0.4,8,1,39,8,2012/9/8 23:03,8,1,988.7,8,1,991.8,8,1,988.5,0,8,2012/9/8 06:38,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/9,-26.2,8,1,-22.2,8,2012/9/9 02:50,8,1,-33.4,8,2012/9/9 08:22,8,1,,,0,1,,,0,,0,0,1,10.1,0,8,1,6.3,8,1,112,0,8,,,,1,0,1,8,1,2.5,8,1,8.5,8,2012/9/9 01:10,8,東,8,1,11.0,8,2012/9/9 00:28,8,東,8,1,,0,1,47,8,1,0.3,8,1,38,8,2012/9/9 11:39,8,1,988.3,8,1,991.3,8,1,989.6,0,8,2012/9/9 18:21,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/10,-27.4,8,1,-24.0,8,2012/9/10 12:22,8,1,-33.4,8,2012/9/10 22:02,8,1,,,0,1,,,0,,0,0,1,10.0,0,8,1,6.5,8,1,112,0,8,,,,1,0,1,8,1,2.1,8,1,4.8,8,2012/9/10 22:10,8,北東,8,1,6.1,8,2012/9/10 22:01,8,北東,8,1,,0,1,46,8,1,0.3,8,1,34,8,2012/9/10 10:43,8,1,987.2,8,1,990.2,8,1,989.3,0,8,2012/9/10 23:44,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/11,-30.6,8,1,-28.6,8,2012/9/11 01:36,8,1,-34.5,8,2012/9/11 07:29,8,1,,,0,1,,,0,,0,0,1,9.3,0,8,1,7.5,8,1,112,0,8,,,,1,,,1,1,2.9,8,1,6.2,8,2012/9/11 14:40,8,南南東,8,1,6.9,8,2012/9/11 17:27,8,南南東,8,1,,0,1,59,8,1,0.3,8,1,39,8,2012/9/11 23:24,8,1,984.8,8,1,987.9,8,1,986.5,0,8,2012/9/11 21:04,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/12,-35.7,8,1,-29.6,8,2012/9/12 00:52,8,1,-40.9,8,2012/9/12 08:18,8,1,,,0,1,,,0,,0,0,1,10.5,0,8,1,7.1,8,1,112,0,8,,,,1,,,1,1,1.0,8,1,2.8,8,2012/9/12 21:40,8,西南西,8,1,5.0,8,2012/9/12 03:15,8,東,8,1,,0,1,61,8,1,0.2,8,1,38,8,2012/9/12 00:59,8,1,984.3,8,1,987.4,8,1,986.3,0,8,2012/9/12 02:27,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/13,-37.8,8,1,-34.1,8,2012/9/13 15:07,8,1,-43.9,8,2012/9/13 07:32,8,1,,,0,1,,,0,,0,0,1,10.5,0,8,1,7.4,8,1,112,0,8,,,,1,,,1,1,1.3,8,1,4.8,8,2012/9/13 05:40,8,南,8,1,6.0,8,2012/9/13 05:36,8,南,8,1,,0,1,68,8,1,0.2,8,1,59,8,2012/9/13 17:41,8,1,986.7,8,1,989.8,8,1,988.4,0,8,2012/9/13 00:26,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/14,-30.0,8,1,-25.3,8,2012/9/14 10:57,8,1,-36.4,8,2012/9/14 00:17,8,1,,,0,1,,,0,,0,0,1,10.7,0,8,1,7.6,8,1,112,0,8,,,,1,,,1,1,2.3,8,1,7.0,8,2012/9/14 02:00,8,南,8,1,7.4,8,2012/9/14 02:03,8,南,8,1,,0,1,51,8,1,0.3,8,1,34,8,2012/9/14 09:24,8,1,982.3,8,1,985.3,8,1,983.5,0,8,2012/9/14 23:25,0,8,1,0.0,8,1,快晴,8,1,快晴,8,1
2012/9/15,-28.2,8,1,-25.0,8,2012/9/15 22:13,8,1,-34.6,8,2012/9/15 10:08,8,1,,,0,1,,,0,,0,0,1,10.5,0,8,1,7.9,8,1,112,0,8,,,,1,,,1,1,1.5,8,1,3.2,8,2012/9/15 18:50,8,東南東,8,1,4.7,8,2012/9/15 05:00,8,西,8,1,,0,1,46,8,1,0.3,8,1,36,8,2012/9/15 09:53,8,1,977.7,8,1,980.7,8,1,974.3,0,8,2012/9/16 0:00,0,8,1,0.3,8,1,快晴,8,1,晴後一時曇,8,1
2012/9/16,-23.1,8,1,-16.4,8,2012/9/16 15:19,8,1,-31.7,8,2012/9/16 03:44,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,4.5,8,1,114,0,8,,,,1,3,0,8,1,9.3,8,1,24.9,8,2012/9/16 20:30,8,北東,8,1,29.5,8,2012/9/16 20:20,8,北東,8,1,,0,1,68,8,1,0.8,8,1,36,8,2012/9/16 00:32,8,1,959.6,8,1,962.5,8,1,957.9,0,8,2012/9/16 20:22,0,8,1,8.0,8,1,雪一時曇,8,1,ふぶき,8,1
2012/9/17,-19.5,8,1,-18.1,8,2012/9/17 01:09,8,1,-21.3,8,2012/9/17 19:40,8,1,,,0,1,,,0,,0,0,1,2.8,0,8,1,7.3,8,1,122,0,8,,,,1,14,0,8,1,10.6,8,1,19.4,8,2012/9/17 00:30,8,北東,8,1,25.3,8,2012/9/17 00:21,8,北東,8,1,,0,1,79,8,1,1.0,8,1,71,8,2012/9/17 20:02,8,1,970.6,8,1,973.5,8,1,963.5,0,8,2012/9/17 00:02,0,8,1,10.0,8,1,曇一時雪,8,1,雪時々曇,8,1
2012/9/18,-21.7,8,1,-20.0,8,2012/9/18 11:48,8,1,-24.5,8,2012/9/18 23:29,8,1,,,0,1,,,0,,0,0,1,1.6,0,8,1,5.9,8,1,118,0,8,,,,1,3,0,8,1,6.7,8,1,13.2,8,2012/9/18 10:30,8,北東,8,1,16.7,8,2012/9/18 10:28,8,北東,8,1,,0,1,76,8,1,0.8,8,1,67,8,2012/9/18 20:51,8,1,978.6,8,1,981.5,8,1,978.9,0,8,2012/9/18 00:29,0,8,1,9.0,8,1,ふぶき時々曇一時雪,8,1,雪時々晴,8,1
2012/9/19,-29.4,8,1,-24.1,8,2012/9/19 00:03,8,1,-35.2,8,2012/9/19 20:58,8,1,,,0,1,,,0,,0,0,1,6.0,0,8,1,7.5,8,1,117,0,8,,,,1,,,1,1,1.7,8,1,4.0,8,2012/9/19 00:10,8,南東,8,1,4.7,8,2012/9/19 00:35,8,南東,8,1,,0,1,74,8,1,0.4,8,1,67,8,2012/9/19 20:52,8,1,990.4,8,1,993.4,8,1,987.2,0,8,2012/9/19 00:03,0,8,1,4.8,8,1,雪時々晴一時曇,8,1,快晴,8,1
2012/9/20,-28.7,8,1,-22.5,8,2012/9/20 23:50,8,1,-36.0,8,2012/9/20 03:39,8,1,,,0,1,,,0,,0,0,1,9.3,0,8,1,8.7,8,1,116,0,8,,,,1,,,1,1,1.9,8,1,5.5,8,2012/9/20 15:20,8,南,8,1,6.3,8,2012/9/20 15:04,8,南,8,1,,0,1,61,8,1,0.4,8,1,47,8,2012/9/20 23:30,8,1,998.7,8,1,1001.7,8,1,999.2,0,8,2012/9/20 00:02,0,8,1,4.5,8,1,晴後一時薄曇,8,1,曇時々晴,8,1
2012/9/21,-19.4,8,1,-15.4,8,2012/9/21 19:28,8,1,-27.0,8,2012/9/21 02:15,8,1,,,0,1,,,0,,0,0,1,0,1,8,1,5.2,8,1,117,0,8,,,,1,0,1,8,1,4.1,8,1,6.6,8,2012/9/21 09:50,8,南,8,1,7.7,8,2012/9/21 10:09,8,南南東,8,1,,0,1,50,8,1,0.7,8,1,41,8,2012/9/21 19:10,8,1,994.3,8,1,997.2,8,1,988.3,0,8,2012/9/22 0:00,0,8,1,9.5,8,1,曇,8,1,曇,8,1
2012/9/22,-13.1,8,1,-9.8,8,2012/9/22 13:17,8,1,-19.0,8,2012/9/22 01:29,8,1,,,0,1,,,0,,0,0,1,1.8,0,8,1,7.4,8,1,117,0,8,,,,1,0,1,8,1,4.9,8,1,16.5,8,2012/9/22 15:30,8,東北東,8,1,21.8,8,2012/9/22 15:27,8,東北東,8,1,,0,1,57,8,1,1.3,8,1,46,8,2012/9/22 10:05,8,1,979.3,8,1,982.1,8,1,979.4,0,8,2012/9/22 15:28,0,8,1,10.0,8,1,薄曇,8,1,薄曇,8,1
2012/9/23,-16.9,8,1,-15.0,8,2012/9/23 14:49,8,1,-19.0,8,2012/9/23 07:38,8,1,,,0,1,,,0,,0,0,1,8.4,0,8,1,9.2,8,1,117,0,8,,,,1,1,0,8,1,11.2,8,1,15.1,8,2012/9/23 01:40,8,東北東,8,1,18.3,8,2012/9/23 01:34,8,東北東,8,1,,0,1,60,8,1,1.0,8,1,50,8,2012/9/23 14:50,8,1,983.2,8,1,986.0,8,1,981.1,0,8,2012/9/23 01:50,0,8,1,5.5,8,1,晴後一時曇,8,1,曇時々晴,8,1
2012/9/24,-10.4,8,1,-4.6,8,2012/9/24 22:29,8,1,-18.1,8,2012/9/24 02:29,8,1,,,0,1,,,0,,0,0,1,0.6,0,8,1,6.5,8,1,117,0,4,,,,1,,,1,1,21.0,8,1,41.7,8,2012/9/24 22:30,8,東北東,8,1,50.5,8,2012/9/24 22:28,8,東北東,8,1,,0,1,80,8,1,2.5,8,1,55,8,2012/9/24 05:05,8,1,970.7,8,1,973.4,8,1,950.6,0,8,2012/9/24 22:26,0,8,1,8.3,8,1,曇後ふぶき,8,1,ふぶき,8,1
2012/9/25,-7.4,8,1,-5.2,8,2012/9/25 00:04,8,1,-9.4,8,2012/9/25 18:53,8,1,,,0,1,,,0,,0,0,1,0.3,0,8,1,6.3,8,1,122,0,4,,,,1,11,0,4,1,24.2,8,1,35.8,8,2012/9/25 00:20,8,北東,8,1,43.4,8,2012/9/25 00:15,8,北東,8,1,,0,1,92,8,1,3.3,8,1,90,8,,,1,964.8,8,1,967.6,8,1,956.3,0,8,2012/9/25 00:12,0,8,1,10.0,8,1,ふぶき,8,1,ふぶき一時曇,8,1
2012/9/26,-11.6,8,1,-9.1,8,2012/9/26 00:09,8,1,-16.8,8,2012/9/27 0:00,8,1,,,0,1,,,0,,0,0,1,2.0,0,8,1,8.7,8,1,123,0,8,,,,1,5,0,8,1,10.1,8,1,17.3,8,2012/9/26 06:40,8,北東,8,1,21.2,8,2012/9/26 09:32,8,北東,8,1,,0,1,88,8,1,2.3,8,1,81,8,2012/9/27 0:00,8,1,981.7,8,1,984.5,8,1,980.0,0,8,2012/9/26 00:01,0,8,1,7.5,8,1,曇時々地ふぶき,8,1,晴一時雪,8,1
